Chest_x,Chest_y,Chest_z,Neck_x,Neck_y,Neck_z,Rhip_x,Rhip_y,Rhip_z,Rknee_z,Rankle_x,Rankle_y,Rankle_z,Rshoulder_x,Rshoulder_y,Rshoulder_z,Relbow_z,Lhip_x,Lhip_y,Lhip_z,Lknee_z,Lankle_x,Lankle_y,Lankle_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lelbow_z,Safety_Score
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.29,-5.16,-15.47,0,1.15,0,-18.33,23.49,2.29,52.14,4.01,5.73,30.37,-3.44,2.86,8.59,0,8.02,-8.02,-18.33,2.29,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.29,-5.16,-15.47,0,1.15,0,-18.33,23.49,2.29,52.14,4.01,5.73,30.37,-2.86,2.86,8.59,0.57,8.02,-8.02,-18.33,2.29,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.86,-5.16,-15.47,0,1.15,0,-18.33,23.49,2.29,52.71,4.01,5.73,30.94,-2.29,2.86,8.59,0.57,8.02,-8.02,-18.33,1.72,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.86,-5.16,-15.47,0,1.15,0,-18.33,23.49,2.29,52.71,4.01,5.73,30.94,-1.72,2.86,8.02,1.15,7.45,-8.02,-18.33,1.72,0.75
-1.72,7.45,-5.16,-2.29,-0.57,-18.91,4.01,2.86,-5.73,-15.47,0,1.15,0,-18.33,24.06,2.29,52.71,4.01,5.73,30.94,-1.15,2.86,8.02,1.72,7.45,-8.02,-18.33,1.72,0.75
-1.72,7.45,-5.16,-2.29,0,-18.91,4.01,2.86,-5.73,-16.04,0,1.15,0,-18.33,24.06,2.29,53.29,4.01,6.3,30.94,-0.57,2.86,8.02,1.72,7.45,-8.02,-18.33,1.72,0.75
-1.72,7.45,-5.16,-2.29,0,-18.91,4.01,2.86,-5.73,-16.04,0,1.15,0,-18.33,24.06,2.29,53.29,4.01,6.3,30.94,-0.57,2.86,8.02,2.29,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-5.73,-16.04,0,1.15,0,-18.33,24.06,2.86,53.86,4.01,6.3,30.94,0,2.86,8.02,2.29,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.3,-16.04,0,1.15,0,-18.33,24.06,2.86,53.86,4.01,6.3,30.94,0.57,2.86,8.02,2.86,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.3,-16.04,0,1.15,0,-18.33,24.06,2.86,53.86,4.01,6.3,30.94,1.15,2.86,7.45,3.44,7.45,-7.45,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.3,-16.04,0,1.15,0,-18.33,24.06,2.86,54.43,4.01,6.3,30.94,1.72,2.86,7.45,3.44,7.45,-7.45,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.3,-16.04,0,1.15,0,-18.33,24.06,2.86,54.43,4.01,6.88,30.94,2.29,2.86,7.45,4.01,7.45,-7.45,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.3,-16.62,0,1.15,0,-18.33,24.06,2.86,55,4.01,6.88,30.94,2.29,2.86,7.45,4.01,7.45,-7.45,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.88,-16.62,0,1.15,0,-18.33,24.06,3.44,55,4.01,6.88,30.94,2.86,2.86,7.45,4.58,7.45,-7.45,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.88,-16.62,0,1.15,0,-18.33,24.06,3.44,55.58,4.01,6.88,30.94,3.44,2.86,7.45,4.58,7.45,-7.45,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.88,-16.62,0,1.15,0,-18.33,24.06,3.44,55.58,4.01,6.88,30.94,4.01,2.86,7.45,5.16,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.88,-16.62,0,1.15,0,-18.33,24.06,3.44,55.58,4.01,6.88,30.94,4.01,2.86,7.45,5.16,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-6.88,-17.19,0,1.15,0,-18.33,24.06,3.44,56.15,4.01,7.45,30.94,4.58,2.86,6.88,5.73,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,56.15,4.01,7.45,30.94,5.16,2.86,6.88,5.73,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,4.01,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,56.72,3.44,7.45,30.94,5.16,2.86,6.88,6.3,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,4.01,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,4.01,56.72,3.44,7.45,30.94,5.73,2.86,6.88,6.3,7.45,-7.45,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,4.01,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,4.01,56.72,3.44,7.45,30.94,6.3,2.86,6.88,6.88,7.45,-6.88,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,4.01,2.86,-8.02,-17.19,0,1.15,0,-18.33,24.06,4.01,57.3,3.44,7.45,31.51,6.3,2.86,6.88,6.88,7.45,-6.88,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,4.01,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.3,3.44,7.45,31.51,6.88,2.86,6.88,7.45,6.88,-6.88,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,4.01,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.87,3.44,8.02,31.51,7.45,2.86,6.88,7.45,6.88,-6.88,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.87,3.44,8.02,31.51,7.45,2.86,6.88,8.02,6.88,-6.88,-19.48,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.87,3.44,8.02,31.51,8.02,2.86,6.3,8.02,6.88,-6.88,-19.48,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.86,-8.59,-17.76,0,1.15,-0.57,-18.33,23.49,4.58,58.44,3.44,8.02,31.51,8.59,2.86,6.3,8.59,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.86,-8.59,-17.76,0,1.15,-0.57,-18.33,23.49,4.58,58.44,3.44,8.02,31.51,8.59,2.86,6.3,8.59,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.86,-8.59,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,58.44,3.44,8.59,31.51,9.17,2.86,6.3,9.17,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-8.59,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,9.17,2.29,6.3,9.17,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,9.74,2.29,6.3,9.17,6.88,-6.3,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,9.74,2.29,6.3,9.74,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.59,3.44,8.59,31.51,10.31,2.29,6.3,9.74,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.59,3.44,9.17,31.51,10.31,2.29,6.3,10.31,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.17,-18.91,0,1.15,-1.15,-17.76,23.49,5.16,59.59,3.44,9.17,31.51,10.89,2.29,6.3,10.31,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-17.76,23.49,5.16,59.59,3.44,9.17,31.51,10.89,2.29,6.3,10.31,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-17.76,23.49,5.16,60.16,3.44,9.17,31.51,11.46,2.29,6.3,10.89,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-17.76,23.49,5.16,60.16,3.44,9.17,31.51,11.46,2.29,5.73,10.89,6.88,-6.3,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-17.76,23.49,5.16,60.16,3.44,9.17,31.51,12.03,2.29,5.73,11.46,6.88,-6.3,-20.05,-2.29,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-9.74,-19.48,0,1.15,-1.15,-17.76,23.49,5.16,60.73,3.44,9.74,31.51,12.03,2.29,5.73,11.46,6.88,-6.3,-20.05,-2.29,0.75
-1.72,7.45,-5.73,-2.29,0.57,-19.48,3.44,2.29,-10.31,-19.48,0,1.15,-1.15,-17.76,23.49,5.16,60.73,2.86,9.74,31.51,12.61,2.29,5.73,11.46,6.88,-6.3,-20.05,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,2.29,-10.31,-19.48,0,1.15,-1.72,-17.76,23.49,5.16,60.73,2.86,9.74,31.51,12.61,2.29,5.73,12.03,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,2.29,-10.31,-19.48,0,1.15,-1.72,-17.76,23.49,5.16,60.73,2.86,9.74,31.51,12.61,2.29,5.73,12.03,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,2.29,-10.31,-19.48,0,1.15,-1.72,-17.76,23.49,5.16,61.31,2.86,9.74,31.51,13.18,2.29,5.73,12.03,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-10.89,-19.48,0,1.15,-1.72,-17.76,23.49,5.73,61.31,2.86,9.74,31.51,13.18,2.29,5.73,12.61,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-10.89,-20.05,0,1.15,-1.72,-17.76,23.49,5.73,61.31,2.86,9.74,31.51,13.18,2.29,5.73,12.61,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-10.89,-20.05,0,1.15,-1.72,-17.76,23.49,5.73,61.31,2.86,10.31,31.51,13.75,2.29,5.73,12.61,6.88,-5.73,-20.63,-2.29,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-10.89,-20.05,0,1.15,-2.29,-17.76,23.49,5.73,61.88,2.86,10.31,31.51,13.75,2.29,5.73,13.18,6.88,-5.73,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-10.89,-20.05,0,1.15,-2.29,-17.76,23.49,5.73,61.88,2.86,10.31,31.51,13.75,2.29,5.73,13.18,6.88,-5.73,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-11.46,-20.05,0,1.15,-2.29,-17.76,23.49,5.73,61.88,2.86,10.31,31.51,14.32,2.29,5.16,13.18,6.88,-5.73,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-11.46,-20.63,0,1.15,-2.29,-17.76,23.49,5.73,61.88,2.86,10.31,31.51,14.32,2.29,5.16,13.75,6.88,-5.16,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-11.46,-20.63,0,1.15,-2.29,-17.76,23.49,5.73,62.45,2.86,10.31,31.51,14.32,2.29,5.16,13.75,6.88,-5.16,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-11.46,-20.63,0,1.15,-2.86,-17.76,23.49,5.73,62.45,2.86,10.31,31.51,14.32,2.29,5.16,13.75,6.88,-5.16,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.72,-11.46,-20.63,0,1.15,-2.86,-17.76,23.49,5.73,62.45,2.86,10.31,31.51,14.9,2.29,5.16,14.32,6.88,-5.16,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.15,-12.03,-20.63,0,1.15,-2.86,-17.76,23.49,5.73,62.45,2.86,10.31,31.51,14.9,2.29,5.16,14.32,6.88,-5.16,-20.63,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.15,-12.03,-21.2,0,0.57,-2.86,-17.76,23.49,5.73,62.45,2.86,10.31,31.51,14.9,2.29,5.16,14.32,6.88,-5.16,-21.2,-2.86,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.15,-12.03,-21.2,0,0.57,-3.44,-17.76,23.49,5.73,63.03,2.86,10.89,31.51,14.9,2.29,5.16,14.32,6.88,-5.16,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.29,1.15,-19.48,3.44,1.15,-12.03,-21.2,0,0.57,-3.44,-17.76,23.49,5.73,63.03,2.86,10.89,31.51,14.9,2.29,5.16,14.9,6.88,-5.16,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.03,-21.2,0,0.57,-3.44,-17.76,23.49,5.73,63.03,2.29,10.89,31.51,14.9,2.29,5.16,14.9,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.61,-21.2,0,0.57,-3.44,-17.76,23.49,5.73,63.03,2.29,10.89,31.51,15.47,2.29,5.16,14.9,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.61,-21.77,0,0.57,-4.01,-17.76,23.49,5.73,63.03,2.29,10.89,30.94,15.47,2.29,5.16,14.9,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.61,-21.77,0,0.57,-4.01,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,5.16,14.9,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.61,-21.77,0,0.57,-4.01,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,5.16,15.47,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,3.44,1.15,-12.61,-21.77,0,0.57,-4.01,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,4.58,15.47,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,2.86,0.57,-12.61,-21.77,0,0.57,-4.58,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,4.58,15.47,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.35,0,0.57,-4.58,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,4.58,15.47,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.35,0,0.57,-4.58,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,4.58,15.47,6.88,-4.58,-21.2,-3.44,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.35,0,0.57,-5.16,-17.76,23.49,5.73,63.6,2.29,10.89,30.94,15.47,2.29,4.58,16.04,6.88,-4.01,-21.2,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.92,0,0.57,-5.16,-17.76,23.49,5.73,64.17,2.29,11.46,30.94,15.47,2.29,4.58,16.04,6.88,-4.01,-21.2,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.92,0,0.57,-5.16,-17.76,23.49,5.73,64.17,2.29,11.46,30.94,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.92,0,0.57,-5.73,-17.76,23.49,5.73,64.17,2.29,11.46,30.94,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-22.92,0,0.57,-5.73,-17.76,23.49,5.73,64.17,2.29,11.46,30.94,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0.57,-13.18,-23.49,0,0.57,-5.73,-17.76,23.49,5.73,64.17,2.29,11.46,30.37,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-23.49,0,0.57,-6.3,-17.76,24.06,5.73,64.17,1.72,11.46,30.37,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-23.49,0,0.57,-6.3,-17.76,24.06,5.73,64.17,1.72,11.46,30.37,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-23.49,0,0.57,-6.88,-17.76,24.06,5.73,64.17,1.72,11.46,30.37,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-24.06,0,0.57,-6.88,-17.76,24.06,5.73,64.17,1.72,11.46,30.37,15.47,2.29,4.58,16.04,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-24.06,0,0.57,-6.88,-17.76,24.06,5.73,64.74,1.72,11.46,30.37,15.47,2.29,4.58,16.62,6.88,-4.01,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-24.06,0,0.57,-7.45,-17.76,24.06,5.73,64.74,1.72,11.46,30.37,15.47,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-24.06,0,0.57,-7.45,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,15.47,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-13.75,-24.64,0,0.57,-7.45,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-14.32,-24.64,0,0.57,-8.02,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,2.86,0,-14.32,-24.64,0,0.57,-8.02,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,2.86,0,-14.32,-25.21,0,0.57,-8.59,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.01,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-25.21,0,0.57,-8.59,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-21.77,-4.58,0.75
-1.72,7.45,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-25.21,0,0.57,-9.17,-17.76,24.06,5.73,64.74,1.72,11.46,29.79,14.9,2.29,4.58,16.62,6.88,-3.44,-22.35,-4.58,0.75
-1.72,6.88,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-25.78,0,0.57,-9.17,-17.76,24.06,5.73,64.74,1.15,11.46,29.22,14.32,2.29,4.58,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-25.78,0,0.57,-9.74,-17.76,24.06,5.73,64.74,1.15,11.46,29.22,14.32,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-25.78,0,0.57,-9.74,-17.76,24.06,5.73,64.74,1.15,11.46,29.22,14.32,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0.57,-19.48,2.86,-0.57,-14.32,-26.36,0,0.57,-9.74,-17.76,24.06,5.16,64.74,1.15,11.46,29.22,14.32,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0.57,-19.48,2.86,-1.15,-14.32,-26.36,0,0.57,-10.31,-17.76,24.06,5.16,64.74,1.15,11.46,29.22,13.75,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.86,-1.15,-14.32,-26.36,0,0.57,-10.31,-17.76,24.06,5.16,64.74,1.15,11.46,28.65,13.75,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.86,-1.15,-14.32,-26.93,0,0.57,-10.89,-17.76,24.06,5.16,64.74,1.15,11.46,28.65,13.75,2.86,4.01,16.62,6.88,-3.44,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.15,-14.32,-26.93,0,0.57,-10.89,-17.76,24.06,5.16,64.74,1.15,11.46,28.65,13.75,2.86,4.01,16.62,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.15,-14.32,-26.93,0,0.57,-11.46,-17.76,24.06,5.16,64.74,1.15,11.46,28.65,13.18,2.86,4.01,16.62,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.15,-14.32,-27.5,0,0.57,-11.46,-17.76,24.06,5.16,64.74,1.15,11.46,28.65,13.18,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.32,-27.5,0,0.57,-12.03,-17.76,24.06,5.16,64.74,1.15,11.46,28.07,13.18,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.32,-28.07,0,0.57,-12.61,-17.76,24.06,5.16,64.74,1.15,11.46,28.07,12.61,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.32,-28.07,0,0.57,-12.61,-17.76,24.06,5.16,64.74,1.15,10.89,28.07,12.61,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.32,-28.07,0,0.57,-13.18,-17.76,24.06,5.16,64.74,0.57,10.89,28.07,12.61,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.9,-28.65,0,0.57,-13.18,-17.76,24.06,4.58,64.17,0.57,10.89,28.07,12.61,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.9,-28.65,0,0.57,-13.75,-17.76,24.06,4.58,64.17,0.57,10.89,27.5,12.03,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-2.86,0,-19.48,2.29,-1.72,-14.9,-28.65,0,0.57,-13.75,-17.76,24.06,4.58,64.17,0.57,10.89,27.5,12.03,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-3.44,0,-19.48,2.29,-2.29,-14.9,-29.22,0,0.57,-14.32,-17.76,24.06,4.58,64.17,0.57,10.89,27.5,12.03,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-3.44,0,-19.48,2.29,-2.29,-14.9,-29.22,0,0.57,-14.32,-17.76,24.06,4.58,64.17,0.57,10.89,27.5,11.46,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-3.44,-0.57,-19.48,2.29,-2.29,-14.9,-29.22,0,0.57,-14.9,-17.76,24.06,4.58,64.17,0.57,10.89,26.93,11.46,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-3.44,-0.57,-19.48,2.29,-2.29,-14.9,-29.79,0,0.57,-14.9,-18.33,24.06,4.58,64.17,0.57,10.89,26.93,11.46,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.29,6.88,-5.73,-3.44,-0.57,-19.48,2.29,-2.29,-14.32,-29.79,0,0.57,-15.47,-18.33,24.06,4.58,64.17,0.57,10.89,26.93,10.89,2.86,4.01,16.04,6.88,-2.86,-22.35,-4.58,0.75
-2.86,6.88,-5.73,-3.44,-0.57,-19.48,2.29,-2.86,-14.32,-30.37,0,0.57,-16.04,-18.33,24.06,4.58,63.6,0.57,10.31,26.93,10.89,2.86,4.01,15.47,6.88,-2.86,-22.35,-4.58,0.75
-2.86,6.88,-5.73,-3.44,-0.57,-19.48,2.29,-2.86,-14.32,-30.37,0,0.57,-16.04,-18.33,24.06,4.01,63.6,0.57,10.31,26.36,10.89,2.86,4.01,15.47,6.88,-2.86,-22.35,-4.58,0.75
